WKT,csquare_area,surface_sar,subsurface_sar,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-2.65 47.0,-2.65 47.05,-2.6 47.05,-2.6 47.0,-2.65 47.0))",21.0709593358547,65.3106206407675,7.03973563189084,Bay of Biscay and the Iberian Coast,"23E7",7400:372:206:1,47.025,-2.625
"POLYGON ((-3.15 46.15,-3.15 46.2,-3.1 46.2,-3.1 46.15,-3.15 46.15))",21.4041377390889,669.863989031969,53.9542887803923,Bay of Biscay and the Iberian Coast,"21E6",7400:363:111:3,46.175,-3.125
"POLYGON ((-2.75 46.45,-2.75 46.5,-2.7 46.5,-2.7 46.45,-2.75 46.45))",21.2870795034463,896.66957360213,571.546471540691,Bay of Biscay and the Iberian Coast,"21E7",7400:362:247:3,46.475,-2.725
"POLYGON ((-1.55 45.8,-1.55 45.85,-1.5 45.85,-1.5 45.8,-1.55 45.8))",21.5399637995939,177.875805959139,23.3193438676535,Bay of Biscay and the Iberian Coast,"20E8",7400:351:485:1,45.825,-1.525
"POLYGON ((-1.75 45.9,-1.75 45.95,-1.7 45.95,-1.7 45.9,-1.75 45.9))",21.5012381504922,439.872638553289,47.3590216186534,Bay of Biscay and the Iberian Coast,"20E8",7400:351:497:1,45.925,-1.725
"POLYGON ((-1.8 46.0,-1.8 46.05,-1.75 46.05,-1.75 46.0,-1.8 46.0))",21.4624470048903,1180.87830595956,156.642688453138,Bay of Biscay and the Iberian Coast,"21E8",7400:361:207:2,46.025,-1.775
"POLYGON ((-5.25 47.3,-5.25 47.35,-5.2 47.35,-5.2 47.3,-5.25 47.3))",20.9522559661749,1122.31908769414,88.1881208865435,Bay of Biscay and the Iberian Coast,"23E4",7400:475:132:1,47.325,-5.225
"POLYGON ((-5.25 46.9,-5.25 46.95,-5.2 46.95,-5.2 46.9,-5.25 46.9))",21.1103989146674,116.899150301831,7.88767601939309,Bay of Biscay and the Iberian Coast,"22E4",7400:465:392:1,46.925,-5.225
"POLYGON ((-2.7 46.3,-2.7 46.35,-2.65 46.35,-2.65 46.3,-2.7 46.3))",21.345681771724,2044.68637482588,562.144929719235,Bay of Biscay and the Iberian Coast,"21E7",7400:362:236:2,46.325,-2.675
"POLYGON ((-2.05 46.35,-2.05 46.4,-2 46.4,-2 46.35,-2.05 46.35))",21.3261639181409,352.840658759534,40.9770369723632,Bay of Biscay and the Iberian Coast,"21E7",7400:362:130:3,46.375,-2.025
"POLYGON ((-2.9 46.7,-2.9 46.75,-2.85 46.75,-2.85 46.7,-2.9 46.7))",21.1890850345404,613.678096337599,48.6019033664523,Bay of Biscay and the Iberian Coast,"22E7",7400:362:478:2,46.725,-2.875
"POLYGON ((-1.55 44.2,-1.55 44.25,-1.5 44.25,-1.5 44.2,-1.55 44.2))",22.1505710163854,360.871012666741,38.0995214322504,Bay of Biscay and the Iberian Coast,"17E8",7400:141:225:1,44.225,-1.525
"POLYGON ((-2.75 47.25,-2.75 47.3,-2.7 47.3,-2.7 47.25,-2.75 47.25))",20.9720798392507,163.954771038116,16.5737549787729,Bay of Biscay and the Iberian Coast,"23E7",7400:372:227:3,47.275,-2.725
"POLYGON ((-1.95 45.95,-1.95 46.0,-1.9 46.0,-1.9 45.95,-1.95 45.95))",21.4818507573732,849.92844977602,96.1691323452139,Bay of Biscay and the Iberian Coast,"20E8",7400:351:499:3,45.975,-1.925
"POLYGON ((-2.15 45.5,-2.15 45.55,-2.1 45.55,-2.1 45.5,-2.15 45.5))",21.6557465892468,1585.38057612613,885.669088984444,Bay of Biscay and the Iberian Coast,"20E7",7400:352:351:1,45.525,-2.125
"POLYGON ((-3.4 47.55,-3.4 47.6,-3.35 47.6,-3.35 47.55,-3.4 47.55))",20.8528975623398,80.1993290175481,16.5818905534211,Bay of Biscay and the Iberian Coast,"24E6",7400:373:353:4,47.575,-3.375
"POLYGON ((-2.1 45.8,-2.1 45.85,-2.05 45.85,-2.05 45.8,-2.1 45.8))",21.5399637995939,782.041090591495,100.036864123662,Bay of Biscay and the Iberian Coast,"20E7",7400:352:380:2,45.825,-2.075
"POLYGON ((-2.1 46.0,-2.1 46.05,-2.05 46.05,-2.05 46.0,-2.1 46.0))",21.4624470048903,930.259986766612,98.9512348239842,Bay of Biscay and the Iberian Coast,"21E7",7400:362:100:2,46.025,-2.075
"POLYGON ((-2.1 45.95,-2.1 46.0,-2.05 46.0,-2.05 45.95,-2.1 45.95))",21.4818507573732,938.233975754521,99.9151351174119,Bay of Biscay and the Iberian Coast,"20E7",7400:352:390:4,45.975,-2.075
"POLYGON ((-2.8 47.0,-2.8 47.05,-2.75 47.05,-2.75 47.0,-2.8 47.0))",21.0709593358547,2279.64766657055,278.080282903597,Bay of Biscay and the Iberian Coast,"23E7",7400:372:207:2,47.025,-2.775
"POLYGON ((-3.45 47.0,-3.45 47.05,-3.4 47.05,-3.4 47.0,-3.45 47.0))",21.0709593358547,2395.39034432829,654.272423506632,Bay of Biscay and the Iberian Coast,"23E6",7400:373:104:1,47.025,-3.425
"POLYGON ((-1.35 45.6,-1.35 45.65,-1.3 45.65,-1.3 45.6,-1.35 45.6))",21.6172181366362,267.741434291019,28.6493690561412,Bay of Biscay and the Iberian Coast,"20E8",7400:351:363:1,45.625,-1.325
"POLYGON ((-3.05 46.45,-3.05 46.5,-3 46.5,-3 46.45,-3.05 46.45))",21.2870795034463,1588.61027203586,418.197129327854,Bay of Biscay and the Iberian Coast,"21E6",7400:363:140:3,46.475,-3.025
"POLYGON ((-2.95 47.1,-2.95 47.15,-2.9 47.15,-2.9 47.1,-2.95 47.1))",21.0314555712456,3729.60085297761,498.508336576539,Bay of Biscay and the Iberian Coast,"23E7",7400:372:219:1,47.125,-2.925
"POLYGON ((-3.7 47.15,-3.7 47.2,-3.65 47.2,-3.65 47.15,-3.7 47.15))",21.0116796568646,2042.38985411749,567.48153602628,Bay of Biscay and the Iberian Coast,"23E6",7400:373:216:4,47.175,-3.675
"POLYGON ((-2.05 46.3,-2.05 46.35,-2 46.35,-2 46.3,-2.05 46.3))",21.345681771724,1104.60737594927,433.200966457766,Bay of Biscay and the Iberian Coast,"21E7",7400:362:130:1,46.325,-2.025
"POLYGON ((-3.95 47.45,-3.95 47.5,-3.9 47.5,-3.9 47.45,-3.95 47.45))",20.8926886710687,6613.18124244697,1950.01252961284,Bay of Biscay and the Iberian Coast,"23E6",7400:373:249:3,47.475,-3.925
"POLYGON ((-3.15 46.95,-3.15 47.0,-3.1 47.0,-3.1 46.95,-3.15 46.95))",21.0906871559989,181.507952600251,11.2891980678216,Bay of Biscay and the Iberian Coast,"22E6",7400:363:391:3,46.975,-3.125
"POLYGON ((-2.7 47.0,-2.7 47.05,-2.65 47.05,-2.65 47.0,-2.7 47.0))",21.0709593358547,2746.17049343487,354.091941035358,Bay of Biscay and the Iberian Coast,"23E7",7400:372:206:2,47.025,-2.675
"POLYGON ((-1.85 46.25,-1.85 46.3,-1.8 46.3,-1.8 46.25,-1.85 46.25))",21.3651833696418,1596.43530940973,197.341148016282,Bay of Biscay and the Iberian Coast,"21E8",7400:361:228:3,46.275,-1.825
"POLYGON ((-1.8 46.35,-1.8 46.4,-1.75 46.4,-1.75 46.35,-1.8 46.35))",21.3261639181409,1437.82907507096,171.374752391374,Bay of Biscay and the Iberian Coast,"21E8",7400:361:237:4,46.375,-1.775
"POLYGON ((-2.35 45.35,-2.35 45.4,-2.3 45.4,-2.3 45.35,-2.35 45.35))",21.7134155431166,199.650230737287,15.7343530231167,Bay of Biscay and the Iberian Coast,"19E7",7400:352:133:3,45.375,-2.325
"POLYGON ((-2.4 46.45,-2.4 46.5,-2.35 46.5,-2.35 46.45,-2.4 46.45))",21.2870795034463,1453.07016992501,173.710356232585,Bay of Biscay and the Iberian Coast,"21E7",7400:362:143:4,46.475,-2.375
"POLYGON ((-3.2 47.1,-3.2 47.15,-3.15 47.15,-3.15 47.1,-3.2 47.1))",21.0314555712456,862.610896571547,80.659756820285,Bay of Biscay and the Iberian Coast,"23E6",7400:373:111:2,47.125,-3.175
"POLYGON ((-2.25 46.0,-2.25 46.05,-2.2 46.05,-2.2 46.0,-2.25 46.0))",21.4624470048903,974.391604649645,229.880595111347,Bay of Biscay and the Iberian Coast,"21E7",7400:362:102:1,46.025,-2.225
"POLYGON ((-1.45 44.5,-1.45 44.55,-1.4 44.55,-1.4 44.5,-1.45 44.5))",22.0373836561993,2041.29288566322,269.347290223866,Bay of Biscay and the Iberian Coast,"18E8",7400:141:354:1,44.525,-1.425
"POLYGON ((-1.7 45.4,-1.7 45.45,-1.65 45.45,-1.65 45.4,-1.7 45.4))",21.6942090746976,381.771400750499,253.088868948557,Bay of Biscay and the Iberian Coast,"19E8",7400:351:246:2,45.425,-1.675
"POLYGON ((-6.25 47.4,-6.25 47.45,-6.2 47.45,-6.2 47.4,-6.25 47.4))",20.9125603669689,1107.22190270684,87.2434784458927,Bay of Biscay and the Iberian Coast,"23E3",7400:476:142:1,47.425,-6.225
"POLYGON ((-1.45 43.85,-1.45 43.9,-1.4 43.9,-1.4 43.85,-1.45 43.85))",22.2818551989805,0.0683597813787583,0.00533206294754315,Bay of Biscay and the Iberian Coast,"16E8",7400:131:384:3,43.875,-1.425
"POLYGON ((-3.95 47.55,-3.95 47.6,-3.9 47.6,-3.9 47.55,-3.95 47.55))",20.8528975623398,4397.68015964889,1340.01799971764,Bay of Biscay and the Iberian Coast,"24E6",7400:373:459:3,47.575,-3.925
"POLYGON ((-1.75 45.45,-1.75 45.5,-1.7 45.5,-1.7 45.45,-1.75 45.45))",21.6749860851946,497.921636640345,105.268273231208,Bay of Biscay and the Iberian Coast,"19E8",7400:351:247:3,45.475,-1.725
"POLYGON ((-5.3 47.4,-5.3 47.45,-5.25 47.45,-5.25 47.4,-5.3 47.4))",20.9125603669689,1392.84712971958,109.869014283859,Bay of Biscay and the Iberian Coast,"23E4",7400:475:142:2,47.425,-5.275
"POLYGON ((-1.75 46.35,-1.75 46.4,-1.7 46.4,-1.7 46.35,-1.75 46.35))",21.3261639181409,1662.07117005982,204.28114374984,Bay of Biscay and the Iberian Coast,"21E8",7400:361:237:3,46.375,-1.725
"POLYGON ((-5.75 47.75,-5.75 47.8,-5.7 47.8,-5.7 47.75,-5.75 47.75))",20.773124901659,686.393426287461,55.4298881053171,Bay of Biscay and the Iberian Coast,"24E4",7400:475:477:3,47.775,-5.725
"POLYGON ((-3.15 46.7,-3.15 46.75,-3.1 46.75,-3.1 46.7,-3.15 46.7))",21.1890850345404,3208.83699149909,934.467836787344,Bay of Biscay and the Iberian Coast,"22E6",7400:363:371:1,46.725,-3.125
"POLYGON ((-1.65 45.55,-1.65 45.6,-1.6 45.6,-1.6 45.55,-1.65 45.55))",21.6364906015059,817.466739828861,111.673553593006,Bay of Biscay and the Iberian Coast,"20E8",7400:351:456:3,45.575,-1.625
"POLYGON ((-3 46.0,-3 46.05,-2.95 46.05,-2.95 46.0,-3 46.0))",21.4624470048903,947.648303782532,75.5323229822165,Bay of Biscay and the Iberian Coast,"21E7",7400:362:209:2,46.025,-2.975
"POLYGON ((-4.55 47.5,-4.55 47.55,-4.5 47.55,-4.5 47.5,-4.55 47.5))",20.8728010644773,1245.26434967897,169.225970599821,Bay of Biscay and the Iberian Coast,"24E5",7400:374:455:1,47.525,-4.525
"POLYGON ((-2.7 46.9,-2.7 46.95,-2.65 46.95,-2.65 46.9,-2.7 46.9))",21.1103989146674,1998.03777859117,242.639983229099,Bay of Biscay and the Iberian Coast,"22E7",7400:362:496:2,46.925,-2.675
"POLYGON ((-2.05 45.85,-2.05 45.9,-2 45.9,-2 45.85,-2.05 45.85))",21.5206091694831,625.141742127824,76.9599952767265,Bay of Biscay and the Iberian Coast,"20E7",7400:352:380:3,45.875,-2.025
"POLYGON ((-4.7 46.75,-4.7 46.8,-4.65 46.8,-4.65 46.75,-4.7 46.75))",21.169437671766,376.914141441723,29.1711452125359,Bay of Biscay and the Iberian Coast,"22E5",7400:364:476:4,46.775,-4.675
"POLYGON ((-2.1 45.75,-2.1 45.8,-2.05 45.8,-2.05 45.75,-2.1 45.75))",21.5593020260853,1266.97456532596,583.811633503321,Bay of Biscay and the Iberian Coast,"20E7",7400:352:370:4,45.775,-2.075
"POLYGON ((-5.8 47.95,-5.8 48.0,-5.75 48.0,-5.75 47.95,-5.8 47.95))",20.6930991270069,417.321293139864,33.610656954979,Bay of Biscay and the Iberian Coast,"24E4",7400:475:497:4,47.975,-5.775
"POLYGON ((-1.45 44.15,-1.45 44.2,-1.4 44.2,-1.4 44.15,-1.45 44.15))",22.1693766199251,1539.30564406511,194.762078752551,Bay of Biscay and the Iberian Coast,"17E8",7400:141:114:3,44.175,-1.425
"POLYGON ((-2.6 45.15,-2.6 45.2,-2.55 45.2,-2.55 45.15,-2.6 45.15))",21.7900759136113,951.153579775031,89.5083695404895,Bay of Biscay and the Iberian Coast,"19E7",7400:352:215:4,45.175,-2.575
"POLYGON ((-2.1 45.55,-2.1 45.6,-2.05 45.6,-2.05 45.55,-2.1 45.55))",21.6364906015059,999.021144642339,581.682220527464,Bay of Biscay and the Iberian Coast,"20E7",7400:352:350:4,45.575,-2.075
"POLYGON ((-2.4 46.25,-2.4 46.3,-2.35 46.3,-2.35 46.25,-2.4 46.25))",21.3651833696418,611.133185013918,68.7443003199306,Bay of Biscay and the Iberian Coast,"21E7",7400:362:123:4,46.275,-2.375
"POLYGON ((-3 46.4,-3 46.45,-2.95 46.45,-2.95 46.4,-3 46.4))",21.3066298237563,2084.54089433479,568.661042331545,Bay of Biscay and the Iberian Coast,"21E7",7400:362:249:2,46.425,-2.975
"POLYGON ((-2 46.1,-2 46.15,-1.95 46.15,-1.95 46.1,-2 46.1))",21.4235904809527,688.627801135746,72.8826636734816,Bay of Biscay and the Iberian Coast,"21E8",7400:361:219:2,46.125,-1.975
"POLYGON ((-2.3 46.35,-2.3 46.4,-2.25 46.4,-2.25 46.35,-2.3 46.35))",21.3261639181409,2496.78708493684,312.46373461968,Bay of Biscay and the Iberian Coast,"21E7",7400:362:132:4,46.375,-2.275
"POLYGON ((-1.6 44.35,-1.6 44.4,-1.55 44.4,-1.55 44.35,-1.6 44.35))",22.0940530513753,365.838249589225,36.6334065296898,Bay of Biscay and the Iberian Coast,"17E8",7400:141:235:4,44.375,-1.575
"POLYGON ((-4.25 46.95,-4.25 47.0,-4.2 47.0,-4.2 46.95,-4.25 46.95))",21.0906871559989,574.541110336903,46.1155590069834,Bay of Biscay and the Iberian Coast,"22E5",7400:364:392:3,46.975,-4.225
"POLYGON ((-3.5 47.25,-3.5 47.3,-3.45 47.3,-3.45 47.25,-3.5 47.25))",20.9720798392507,2238.84500187011,596.496881877532,Bay of Biscay and the Iberian Coast,"23E6",7400:373:124:4,47.275,-3.475
"POLYGON ((-2 45.75,-2 45.8,-1.95 45.8,-1.95 45.75,-2 45.75))",21.5593020260853,1365.13046459513,510.934204461305,Bay of Biscay and the Iberian Coast,"20E8",7400:351:479:4,45.775,-1.975
"POLYGON ((-5.55 47.75,-5.55 47.8,-5.5 47.8,-5.5 47.75,-5.55 47.75))",20.773124901659,802.585233943191,62.8034026502747,Bay of Biscay and the Iberian Coast,"24E4",7400:475:475:3,47.775,-5.525
"POLYGON ((-2.55 46.95,-2.55 47.0,-2.5 47.0,-2.5 46.95,-2.55 46.95))",21.0906871559989,487.833803592451,60.0872737203998,Bay of Biscay and the Iberian Coast,"22E7",7400:362:495:3,46.975,-2.525
"POLYGON ((-1.9 43.8,-1.9 43.85,-1.85 43.85,-1.85 43.8,-1.9 43.8))",22.3005423218811,450.925278021826,34.814496823862,Bay of Biscay and the Iberian Coast,"16E8",7400:131:488:2,43.825,-1.875
"POLYGON ((-6.1 47.85,-6.1 47.9,-6.05 47.9,-6.05 47.85,-6.1 47.85))",20.7331435927084,802.479794231455,62.8311202330176,Bay of Biscay and the Iberian Coast,"24E3",7400:476:380:4,47.875,-6.075
"POLYGON ((-2.05 45.6,-2.05 45.65,-2 45.65,-2 45.6,-2.05 45.6))",21.6172181366362,1190.41417967199,744.163907879282,Bay of Biscay and the Iberian Coast,"20E7",7400:352:360:1,45.625,-2.025
"POLYGON ((-1.65 44.05,-1.65 44.1,-1.6 44.1,-1.6 44.05,-1.65 44.05))",22.206937163862,623.450574701854,55.1196181311285,Bay of Biscay and the Iberian Coast,"17E8",7400:141:206:3,44.075,-1.625
"POLYGON ((-2.9 45.8,-2.9 45.85,-2.85 45.85,-2.85 45.8,-2.9 45.8))",21.5399637995939,1020.92089726556,135.96915013461,Bay of Biscay and the Iberian Coast,"20E7",7400:352:488:2,45.825,-2.875
"POLYGON ((-3 47.15,-3 47.2,-2.95 47.2,-2.95 47.15,-3 47.15))",21.0116796568646,5244.39607700673,659.192643371475,Bay of Biscay and the Iberian Coast,"23E7",7400:372:219:4,47.175,-2.975
"POLYGON ((-1.9 46.1,-1.9 46.15,-1.85 46.15,-1.85 46.1,-1.9 46.1))",21.4235904809527,643.687718695143,78.7182596209547,Bay of Biscay and the Iberian Coast,"21E8",7400:361:218:2,46.125,-1.875
"POLYGON ((-2.1 44.95,-2.1 45.0,-2.05 45.0,-2.05 44.95,-2.1 44.95))",21.8664707789074,794.939976270598,204.700118593393,Bay of Biscay and the Iberian Coast,"18E7",7400:142:390:4,44.975,-2.075
"POLYGON ((-2.65 46.4,-2.65 46.45,-2.6 46.45,-2.6 46.4,-2.65 46.4))",21.3066298237563,1003.83085047587,562.960976799186,Bay of Biscay and the Iberian Coast,"21E7",7400:362:246:1,46.425,-2.625
"POLYGON ((-1.95 44.15,-1.95 44.2,-1.9 44.2,-1.9 44.15,-1.95 44.15))",22.1693766199251,428.214357779126,31.9916177260967,Bay of Biscay and the Iberian Coast,"17E8",7400:141:219:3,44.175,-1.925
"POLYGON ((-2.5 46.45,-2.5 46.5,-2.45 46.5,-2.45 46.45,-2.5 46.45))",21.2870795034463,748.478518854294,85.2708066626778,Bay of Biscay and the Iberian Coast,"21E7",7400:362:144:4,46.475,-2.475
"POLYGON ((-3.4 46.85,-3.4 46.9,-3.35 46.9,-3.35 46.85,-3.4 46.85))",21.1300945968488,4937.07738879889,1430.56739056388,Bay of Biscay and the Iberian Coast,"22E6",7400:363:383:4,46.875,-3.375
"POLYGON ((-3.2 47.2,-3.2 47.25,-3.15 47.25,-3.15 47.2,-3.2 47.2))",20.9918877411755,353.553367840673,50.1361243311028,Bay of Biscay and the Iberian Coast,"23E6",7400:373:121:2,47.225,-3.175
"POLYGON ((-1.65 46.1,-1.65 46.15,-1.6 46.15,-1.6 46.1,-1.65 46.1))",21.4235904809527,2224.21758558903,290.200978190439,Bay of Biscay and the Iberian Coast,"21E8",7400:361:216:1,46.125,-1.625
"POLYGON ((-1.9 45.55,-1.9 45.6,-1.85 45.6,-1.85 45.55,-1.9 45.55))",21.6364906015059,2354.21863270626,783.83359894141,Bay of Biscay and the Iberian Coast,"20E8",7400:351:458:4,45.575,-1.875
"POLYGON ((-2.65 46.95,-2.65 47.0,-2.6 47.0,-2.6 46.95,-2.65 46.95))",21.0906871559989,2008.19117234597,259.733079197261,Bay of Biscay and the Iberian Coast,"22E7",7400:362:496:3,46.975,-2.625
"POLYGON ((-1.5 44.1,-1.5 44.15,-1.45 44.15,-1.45 44.1,-1.5 44.1))",22.1881653405201,540.010122994744,61.3179867264552,Bay of Biscay and the Iberian Coast,"17E8",7400:141:114:2,44.125,-1.475
"POLYGON ((-1.55 45.25,-1.55 45.3,-1.5 45.3,-1.5 45.25,-1.55 45.25))",21.7517788582093,479.043952047008,129.440919427644,Bay of Biscay and the Iberian Coast,"19E8",7400:351:225:3,45.275,-1.525
"POLYGON ((-3 46.15,-3 46.2,-2.95 46.2,-2.95 46.15,-3 46.15))",21.4041377390889,838.296645587413,86.5008280936606,Bay of Biscay and the Iberian Coast,"21E7",7400:362:219:4,46.175,-2.975
"POLYGON ((-2.2 45.6,-2.2 45.65,-2.15 45.65,-2.15 45.6,-2.2 45.6))",21.6172181366362,1227.0423453488,269.603171287165,Bay of Biscay and the Iberian Coast,"20E7",7400:352:361:2,45.625,-2.175
"POLYGON ((-2.6 46.95,-2.6 47.0,-2.55 47.0,-2.55 46.95,-2.6 46.95))",21.0906871559989,1970.05430676296,247.342866339782,Bay of Biscay and the Iberian Coast,"22E7",7400:362:495:4,46.975,-2.575
"POLYGON ((-1.95 45.4,-1.95 45.45,-1.9 45.45,-1.9 45.4,-1.95 45.4))",21.6942090746976,1272.23443840612,166.232924497931,Bay of Biscay and the Iberian Coast,"19E8",7400:351:249:1,45.425,-1.925
"POLYGON ((-1.45 45.55,-1.45 45.6,-1.4 45.6,-1.4 45.55,-1.45 45.55))",21.6364906015059,161.148314022261,14.1088335880913,Bay of Biscay and the Iberian Coast,"20E8",7400:351:354:3,45.575,-1.425
"POLYGON ((-4.45 47.0,-4.45 47.05,-4.4 47.05,-4.4 47.0,-4.45 47.0))",21.0709593358547,1023.74020829516,81.1149392050745,Bay of Biscay and the Iberian Coast,"23E5",7400:374:104:1,47.025,-4.425
"POLYGON ((-1.6 44.3,-1.6 44.35,-1.55 44.35,-1.55 44.3,-1.6 44.3))",22.11290921777,410.231263544554,40.3561678208723,Bay of Biscay and the Iberian Coast,"17E8",7400:141:235:2,44.325,-1.575
"POLYGON ((-1.65 45.8,-1.65 45.85,-1.6 45.85,-1.6 45.8,-1.65 45.8))",21.5399637995939,833.144596510239,103.934760670762,Bay of Biscay and the Iberian Coast,"20E8",7400:351:486:1,45.825,-1.625
"POLYGON ((-1.8 45.45,-1.8 45.5,-1.75 45.5,-1.75 45.45,-1.8 45.45))",21.6749860851946,1121.90186025973,153.0587451293,Bay of Biscay and the Iberian Coast,"19E8",7400:351:247:4,45.475,-1.775
"POLYGON ((-1.3 44.7,-1.3 44.75,-1.25 44.75,-1.25 44.7,-1.3 44.7))",21.9615895760635,4112.16303361405,525.708426857862,Bay of Biscay and the Iberian Coast,"18E8",7400:141:372:2,44.725,-1.275
"POLYGON ((-1.3 45.1,-1.3 45.15,-1.25 45.15,-1.25 45.1,-1.3 45.1))",21.8091995574642,2442.99374267622,296.713065797274,Bay of Biscay and the Iberian Coast,"19E8",7400:351:112:2,45.125,-1.275
"POLYGON ((-2.65 46.7,-2.65 46.75,-2.6 46.75,-2.6 46.7,-2.65 46.7))",21.1890850345404,712.83072241281,72.0300221997296,Bay of Biscay and the Iberian Coast,"22E7",7400:362:476:1,46.725,-2.625
"POLYGON ((-1.45 44.8,-1.45 44.85,-1.4 44.85,-1.4 44.8,-1.45 44.8))",21.9235921300082,1807.29175128565,240.679008767928,Bay of Biscay and the Iberian Coast,"18E8",7400:141:384:1,44.825,-1.425
"POLYGON ((-1.75 45.65,-1.75 45.7,-1.7 45.7,-1.7 45.65,-1.75 45.65))",21.5979292093146,4368.56523120626,1048.8875263347,Bay of Biscay and the Iberian Coast,"20E8",7400:351:467:3,45.675,-1.725
"POLYGON ((-4.55 47.8,-4.55 47.85,-4.5 47.85,-4.5 47.8,-4.55 47.8))",20.753142149394,2784.05517049641,747.620523752416,Bay of Biscay and the Iberian Coast,"24E5",7400:374:485:1,47.825,-4.525
"POLYGON ((-5.15 47.35,-5.15 47.4,-5.1 47.4,-5.1 47.35,-5.15 47.35))",20.9324161370446,1370.87942791654,107.449809410851,Bay of Biscay and the Iberian Coast,"23E4",7400:475:131:3,47.375,-5.125
"POLYGON ((-3.8 46.3,-3.8 46.35,-3.75 46.35,-3.75 46.3,-3.8 46.3))",21.345681771724,225.263526699234,17.6745389956046,Bay of Biscay and the Iberian Coast,"21E6",7400:363:237:2,46.325,-3.775
"POLYGON ((-2.7 46.8,-2.7 46.85,-2.65 46.85,-2.65 46.8,-2.7 46.8))",21.1497741875439,817.05048210394,80.2199358213902,Bay of Biscay and the Iberian Coast,"22E7",7400:362:486:2,46.825,-2.675
"POLYGON ((-5.4 47.15,-5.4 47.2,-5.35 47.2,-5.35 47.15,-5.4 47.15))",21.0116796568646,1098.16604764895,85.7644356543487,Bay of Biscay and the Iberian Coast,"23E4",7400:475:113:4,47.175,-5.375
"POLYGON ((-4.25 47.15,-4.25 47.2,-4.2 47.2,-4.2 47.15,-4.25 47.15))",21.0116796568646,855.600676751615,209.319588230285,Bay of Biscay and the Iberian Coast,"23E5",7400:374:112:3,47.175,-4.225
"POLYGON ((-4.35 46.55,-4.35 46.6,-4.3 46.6,-4.3 46.55,-4.35 46.55))",21.2479302446158,103.557215841395,8.14863529073665,Bay of Biscay and the Iberian Coast,"22E5",7400:364:353:3,46.575,-4.325
"POLYGON ((-3.65 47.4,-3.65 47.45,-3.6 47.45,-3.6 47.4,-3.65 47.4))",20.9125603669689,3000.83905562378,890.409732870637,Bay of Biscay and the Iberian Coast,"23E6",7400:373:246:1,47.425,-3.625
"POLYGON ((-3 46.75,-3 46.8,-2.95 46.8,-2.95 46.75,-3 46.75))",21.169437671766,762.164348038912,104.986533899942,Bay of Biscay and the Iberian Coast,"22E7",7400:362:479:4,46.775,-2.975
"POLYGON ((-3.2 46.25,-3.2 46.3,-3.15 46.3,-3.15 46.25,-3.2 46.25))",21.3651833696418,487.768247130954,39.3588450184569,Bay of Biscay and the Iberian Coast,"21E6",7400:363:121:4,46.275,-3.175
"POLYGON ((-2.3 45.9,-2.3 45.95,-2.25 45.95,-2.25 45.9,-2.3 45.9))",21.5012381504922,1013.41362531106,131.893768591835,Bay of Biscay and the Iberian Coast,"20E7",7400:352:392:2,45.925,-2.275
"POLYGON ((-6.55 47.85,-6.55 47.9,-6.5 47.9,-6.5 47.85,-6.55 47.85))",20.7331435927084,54.3542253170025,4.76365539330456,Bay of Biscay and the Iberian Coast,"24E3",7400:476:485:3,47.875,-6.525
"POLYGON ((-6.7 47.65,-6.7 47.7,-6.65 47.7,-6.65 47.65,-6.7 47.65))",20.8130429320685,247.897280237699,19.3359878585405,Bay of Biscay and the Iberian Coast,"24E3",7400:476:466:4,47.675,-6.675
"POLYGON ((-5.4 47.1,-5.4 47.15,-5.35 47.15,-5.35 47.1,-5.4 47.1))",21.0314555712456,1262.17426092231,97.9015099036956,Bay of Biscay and the Iberian Coast,"23E4",7400:475:113:2,47.125,-5.375
"POLYGON ((-4.65 46.95,-4.65 47.0,-4.6 47.0,-4.6 46.95,-4.65 46.95))",21.0906871559989,487.482666274382,37.925455952893,Bay of Biscay and the Iberian Coast,"22E5",7400:364:496:3,46.975,-4.625
"POLYGON ((-3.7 46.0,-3.7 46.05,-3.65 46.05,-3.65 46.0,-3.7 46.0))",21.4624470048903,113.814322780668,8.87751717689209,Bay of Biscay and the Iberian Coast,"21E6",7400:363:206:2,46.025,-3.675
"POLYGON ((-4.05 47.05,-4.05 47.1,-4 47.1,-4 47.05,-4.05 47.05))",21.0512154692583,796.661720371184,70.0426135691998,Bay of Biscay and the Iberian Coast,"23E5",7400:374:100:3,47.075,-4.025
"POLYGON ((-3.95 47.35,-3.95 47.4,-3.9 47.4,-3.9 47.35,-3.95 47.35))",20.9324161370446,4295.40865401403,1229.14379794475,Bay of Biscay and the Iberian Coast,"23E6",7400:373:239:3,47.375,-3.925
"POLYGON ((-5.95 47.9,-5.95 47.95,-5.9 47.95,-5.9 47.9,-5.95 47.9))",20.7131292468321,513.243438449788,40.4205365871093,Bay of Biscay and the Iberian Coast,"24E4",7400:475:499:1,47.925,-5.925
