Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
1995,pil.27.8c9a,pelagic,2020,0.231,0.032,675491,252523,125280,NA,NA
1996,pil.27.8c9a,pelagic,2020,0.311,0.032,541599,252523,116736,NA,NA
1997,pil.27.8c9a,pelagic,2020,0.415,0.032,480904,252523,115814,NA,NA
1998,pil.27.8c9a,pelagic,2020,0.464,0.032,389821,252523,108924,NA,NA
1999,pil.27.8c9a,pelagic,2020,0.421,0.032,374177,252523,94091,NA,NA
2000,pil.27.8c9a,pelagic,2020,0.373,0.032,320952,252523,85786,NA,NA
2001,pil.27.8c9a,pelagic,2020,0.354,0.032,482236,252523,101957,NA,NA
2002,pil.27.8c9a,pelagic,2020,0.296,0.032,496151,252523,99673,NA,NA
2003,pil.27.8c9a,pelagic,2020,0.264,0.032,471352,252523,97831,NA,NA
2004,pil.27.8c9a,pelagic,2020,0.291,0.032,411770,252523,98020,NA,NA
2005,pil.27.8c9a,pelagic,2020,0.29,0.032,549140,252523,97345,NA,NA
2006,pil.27.8c9a,pelagic,2020,0.175,0.032,642250,252523,87023,NA,NA
2007,pil.27.8c9a,pelagic,2020,0.211,0.032,505661,252523,96469,NA,NA
2008,pil.27.8c9a,pelagic,2020,0.334,0.032,391812,252523,101464,NA,NA
2009,pil.27.8c9a,pelagic,2020,0.381,0.032,294249,252523,87740,NA,NA
2010,pil.27.8c9a,pelagic,2020,0.48,0.032,247185,252523,89571,NA,NA
2011,pil.27.8c9a,pelagic,2020,0.577,0.032,177463,252523,80403,NA,NA
2012,pil.27.8c9a,pelagic,2020,0.46,0.032,131517,252523,54857,NA,NA
2013,pil.27.8c9a,pelagic,2020,0.436,0.032,121258,252523,45818,NA,NA
2014,pil.27.8c9a,pelagic,2020,0.28,0.032,124827,252523,27937,NA,NA
2015,pil.27.8c9a,pelagic,2020,0.172,0.032,117277,252523,20595,NA,NA
2016,pil.27.8c9a,pelagic,2020,0.17,0.032,147564,252523,22704,NA,NA
2017,pil.27.8c9a,pelagic,2020,0.142,0.032,188281,252523,21911,NA,NA
2018,pil.27.8c9a,pelagic,2020,0.077,0.032,177274,252523,15062,NA,NA
2019,pil.27.8c9a,pelagic,2020,0.058,0.032,207412,252523,13759,NA,NA
1973,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1974,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1975,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1976,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1977,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1978,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1979,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1980,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1981,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1982,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1983,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1984,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1985,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1986,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1987,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1988,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1989,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1990,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1991,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1992,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1993,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1994,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1995,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1996,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1997,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1998,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1999,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2000,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2001,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2002,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2003,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2004,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2005,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2006,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2007,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2008,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2009,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2010,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2011,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2012,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2013,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2014,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2015,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2016,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2017,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
2018,agn.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,NA,NA
1988,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1989,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1990,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1991,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1992,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1993,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1994,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1995,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1996,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1997,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1998,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1999,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2000,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2001,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2002,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2003,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2004,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2005,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2006,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2007,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2008,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2009,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2010,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2011,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2012,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2013,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2014,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2015,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2016,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2017,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2018,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
2019,alf.27.nea,demersal,2020,NA,NA,NA,NA,NA,NA,NA
1987,ane.27.8,pelagic,2020,0.689,NA,20890,NA,15308,NA,NA
1988,ane.27.8,pelagic,2020,0.499,NA,28883,NA,15581,NA,NA
1989,ane.27.8,pelagic,2020,0.532,NA,15492,NA,10614,NA,NA
1990,ane.27.8,pelagic,2020,0.628,NA,53711,NA,34272,NA,NA
1991,ane.27.8,pelagic,2020,0.6,NA,30197,NA,19634,NA,NA
1992,ane.27.8,pelagic,2020,0.518,NA,71862,NA,37885,NA,NA
1993,ane.27.8,pelagic,2020,0.537,NA,73205,NA,40393,NA,NA
1994,ane.27.8,pelagic,2020,0.708,NA,47513,NA,34631,NA,NA
1995,ane.27.8,pelagic,2020,0.722,NA,40301,NA,30115,NA,NA
1996,ane.27.8,pelagic,2020,0.701,NA,46913,NA,34373,NA,NA
1997,ane.27.8,pelagic,2020,0.459,NA,44533,NA,22337,NA,NA
1998,ane.27.8,pelagic,2020,0.349,NA,89921,NA,31617,NA,NA
1999,ane.27.8,pelagic,2020,0.384,NA,67639,NA,27259,NA,NA
2000,ane.27.8,pelagic,2020,0.399,NA,92431,NA,36994,NA,NA
2001,ane.27.8,pelagic,2020,0.444,NA,90363,NA,40149,NA,NA
2002,ane.27.8,pelagic,2020,0.453,NA,38628,NA,17507,NA,NA
2003,ane.27.8,pelagic,2020,0.382,NA,27430,NA,10595,NA,NA
2004,ane.27.8,pelagic,2020,0.528,NA,30661,NA,16361,NA,NA
2005,ane.27.8,pelagic,2020,0.078,NA,14417,NA,1128,NA,NA
2006,ane.27.8,pelagic,2020,0.089,NA,19781,NA,1753,NA,NA
2007,ane.27.8,pelagic,2020,0.005,NA,29775,NA,0,NA,NA
2008,ane.27.8,pelagic,2020,0,NA,23806,NA,0,NA,NA
2009,ane.27.8,pelagic,2020,0,NA,19916,NA,0,NA,NA
2010,ane.27.8,pelagic,2020,0.208,NA,48541,NA,10317,NA,NA
2011,ane.27.8,pelagic,2020,0.123,NA,117841,NA,14530,NA,NA
2012,ane.27.8,pelagic,2020,0.147,NA,97697,NA,14402,NA,NA
2013,ane.27.8,pelagic,2020,0.204,NA,68919,NA,14192,NA,NA
2014,ane.27.8,pelagic,2020,0.225,NA,86898,NA,20126,NA,NA
2015,ane.27.8,pelagic,2020,0.214,NA,131727,NA,28258,NA,NA
2016,ane.27.8,pelagic,2020,0.191,NA,101320,NA,20670,NA,NA
2017,ane.27.8,pelagic,2020,0.282,NA,92245,NA,26450,NA,NA
2018,ane.27.8,pelagic,2020,0.232,NA,132518,NA,30773,NA,NA
2019,ane.27.8,pelagic,2020,0.221,NA,121352,NA,26857,NA,NA
2020,ane.27.8,pelagic,2020,0.149,NA,174428,NA,25935,NA,NA
2021,ane.27.8,pelagic,2020,NA,NA,NA,NA,NA,NA,NA
1989,ane.27.9a,pelagic,2021,0.634,NA,2,NA,NA,NA,NA
1990,ane.27.9a,pelagic,2021,1.806,NA,1,NA,NA,NA,NA
1991,ane.27.9a,pelagic,2021,0.718,NA,1,NA,NA,NA,NA
1992,ane.27.9a,pelagic,2021,0.467,NA,1,NA,NA,NA,NA
1993,ane.27.9a,pelagic,2021,1.166,NA,1,NA,NA,NA,NA
1994,ane.27.9a,pelagic,2021,0.106,NA,1,NA,NA,NA,NA
1995,ane.27.9a,pelagic,2021,0.245,NA,1,NA,NA,NA,NA
1996,ane.27.9a,pelagic,2021,1.244,NA,2,NA,NA,NA,NA
1997,ane.27.9a,pelagic,2021,1.118,NA,3,NA,NA,NA,NA
1998,ane.27.9a,pelagic,2021,1.831,NA,2,NA,NA,NA,NA
1999,ane.27.9a,pelagic,2021,0.896,NA,1,NA,NA,NA,NA
2000,ane.27.9a,pelagic,2021,0.941,NA,1,NA,NA,NA,NA
2001,ane.27.9a,pelagic,2021,1.289,NA,2,NA,NA,NA,NA
2002,ane.27.9a,pelagic,2021,1.01,NA,1,NA,NA,NA,NA
2003,ane.27.9a,pelagic,2021,0.985,NA,1,NA,NA,NA,NA
2004,ane.27.9a,pelagic,2021,1.313,NA,1,NA,NA,NA,NA
2005,ane.27.9a,pelagic,2021,0.699,NA,1,NA,NA,NA,NA
2006,ane.27.9a,pelagic,2021,0.541,NA,1,NA,NA,NA,NA
2007,ane.27.9a,pelagic,2021,0.614,NA,2,NA,NA,NA,NA
2008,ane.27.9a,pelagic,2021,0.976,NA,1,NA,NA,NA,NA
2009,ane.27.9a,pelagic,2021,1.347,NA,0,NA,NA,NA,NA
2010,ane.27.9a,pelagic,2021,0.867,NA,0,NA,NA,NA,NA
2011,ane.27.9a,pelagic,2021,0.963,NA,1,NA,NA,NA,NA
2012,ane.27.9a,pelagic,2021,0.637,NA,1,NA,NA,NA,NA
2013,ane.27.9a,pelagic,2021,1.71,NA,1,NA,NA,NA,NA
2014,ane.27.9a,pelagic,2021,1.231,NA,1,NA,NA,NA,NA
2015,ane.27.9a,pelagic,2021,0.945,NA,1,NA,NA,NA,NA
2016,ane.27.9a,pelagic,2021,1.56,NA,1,NA,NA,NA,NA
2017,ane.27.9a,pelagic,2021,1.418,NA,0,NA,NA,NA,NA
2018,ane.27.9a,pelagic,2021,0.739,NA,0,NA,NA,NA,NA
2019,ane.27.9a,pelagic,2021,0.867,NA,1,NA,NA,NA,NA
2020,ane.27.9a,pelagic,2021,1.116,NA,1,NA,NA,NA,NA
2021,ane.27.9a,pelagic,2021,NA,NA,1,NA,NA,NA,NA
1986,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1987,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1988,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1989,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1990,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1991,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1992,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1993,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1994,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1995,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1996,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1997,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1998,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1999,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
2000,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
2001,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
2002,ank.27.78abd,benthic,2021,NA,NA,NA,NA,NA,NA,NA
2003,ank.27.78abd,benthic,2021,1.921,NA,1.03,NA,8351,NA,NA
2004,ank.27.78abd,benthic,2021,1.583,NA,1.228,NA,8213,NA,NA
2005,ank.27.78abd,benthic,2021,1.662,NA,1.128,NA,7914,NA,NA
2006,ank.27.78abd,benthic,2021,1.069,NA,1.514,NA,6835,NA,NA
2007,ank.27.78abd,benthic,2021,0.966,NA,1.722,NA,7021,NA,NA
2008,ank.27.78abd,benthic,2021,0.729,NA,2.921,NA,8985,NA,NA
2009,ank.27.78abd,benthic,2021,1.126,NA,2.187,NA,10400,NA,NA
2010,ank.27.78abd,benthic,2021,1.189,NA,2.004,NA,10062,NA,NA
2011,ank.27.78abd,benthic,2021,1.269,NA,1.926,NA,10319,NA,NA
2012,ank.27.78abd,benthic,2021,1.165,NA,2.01,NA,9888,NA,NA
2013,ank.27.78abd,benthic,2021,1.289,NA,2.345,NA,12760,NA,NA
2014,ank.27.78abd,benthic,2021,1.468,NA,2.001,NA,12402,NA,NA
2015,ank.27.78abd,benthic,2021,1.46,NA,1.801,NA,11109,NA,NA
2016,ank.27.78abd,benthic,2021,1.239,NA,2.419,NA,12660,NA,NA
2017,ank.27.78abd,benthic,2021,1.107,NA,2.877,NA,13460,NA,NA
2018,ank.27.78abd,benthic,2021,0.577,NA,4.437,NA,10803,NA,NA
2019,ank.27.78abd,benthic,2021,0.575,NA,4.434,NA,10764,NA,NA
2020,ank.27.78abd,benthic,2021,0.511,NA,4.416,NA,9531,NA,NA
1980,ank.27.8c9a,benthic,2021,0.96,1,1.36,0.5,NA,NA,NA
1981,ank.27.8c9a,benthic,2021,1.03,1,1.36,0.5,NA,NA,NA
1982,ank.27.8c9a,benthic,2021,1.08,1,1.35,0.5,NA,NA,NA
1983,ank.27.8c9a,benthic,2021,1.02,1,1.34,0.5,NA,NA,NA
1984,ank.27.8c9a,benthic,2021,0.88,1,1.27,0.5,NA,NA,NA
1985,ank.27.8c9a,benthic,2021,0.97,1,1.21,0.5,NA,NA,NA
1986,ank.27.8c9a,benthic,2021,1.39,1,1.26,0.5,NA,NA,NA
1987,ank.27.8c9a,benthic,2021,1.82,1,1.36,0.5,NA,NA,NA
1988,ank.27.8c9a,benthic,2021,1.6,1,1.33,0.5,NA,NA,NA
1989,ank.27.8c9a,benthic,2021,1.35,1,1.14,0.5,NA,NA,NA
1990,ank.27.8c9a,benthic,2021,1.36,1,1.05,0.5,NA,NA,NA
1991,ank.27.8c9a,benthic,2021,1.39,1,0.98,0.5,NA,NA,NA
1992,ank.27.8c9a,benthic,2021,1.63,1,0.89,0.5,NA,NA,NA
1993,ank.27.8c9a,benthic,2021,1.58,1,0.82,0.5,NA,NA,NA
1994,ank.27.8c9a,benthic,2021,1.51,1,0.69,0.5,NA,NA,NA
1995,ank.27.8c9a,benthic,2021,1.66,1,0.65,0.5,NA,NA,NA
1996,ank.27.8c9a,benthic,2021,1.6,1,0.63,0.5,NA,NA,NA
1997,ank.27.8c9a,benthic,2021,1.91,1,0.61,0.5,NA,NA,NA
1998,ank.27.8c9a,benthic,2021,2.06,1,0.62,0.5,NA,NA,NA
1999,ank.27.8c9a,benthic,2021,1.73,1,0.6,0.5,NA,NA,NA
2000,ank.27.8c9a,benthic,2021,1.31,1,0.56,0.5,NA,NA,NA
2001,ank.27.8c9a,benthic,2021,0.97,1,0.54,0.5,NA,NA,NA
2002,ank.27.8c9a,benthic,2021,0.86,1,0.54,0.5,NA,NA,NA
2003,ank.27.8c9a,benthic,2021,0.94,1,0.59,0.5,NA,NA,NA
2004,ank.27.8c9a,benthic,2021,0.9,1,0.63,0.5,NA,NA,NA
2005,ank.27.8c9a,benthic,2021,0.9,1,0.63,0.5,NA,NA,NA
2006,ank.27.8c9a,benthic,2021,1.04,1,0.66,0.5,NA,NA,NA
2007,ank.27.8c9a,benthic,2021,0.91,1,0.75,0.5,NA,NA,NA
2008,ank.27.8c9a,benthic,2021,0.66,1,0.76,0.5,NA,NA,NA
2009,ank.27.8c9a,benthic,2021,0.55,1,0.76,0.5,NA,NA,NA
2010,ank.27.8c9a,benthic,2021,0.54,1,0.81,0.5,NA,NA,NA
2011,ank.27.8c9a,benthic,2021,0.61,1,0.91,0.5,NA,NA,NA
2012,ank.27.8c9a,benthic,2021,0.61,1,1.05,0.5,NA,NA,NA
2013,ank.27.8c9a,benthic,2021,0.55,1,1.11,0.5,NA,NA,NA
2014,ank.27.8c9a,benthic,2021,0.55,1,1.1,0.5,NA,NA,NA
2015,ank.27.8c9a,benthic,2021,0.56,1,1.11,0.5,NA,NA,NA
2016,ank.27.8c9a,benthic,2021,0.5,1,1.13,0.5,NA,NA,NA
2017,ank.27.8c9a,benthic,2021,0.44,1,1.11,0.5,NA,NA,NA
2018,ank.27.8c9a,benthic,2021,0.38,1,1.1,0.5,NA,NA,NA
2019,ank.27.8c9a,benthic,2021,0.36,1,1.1,0.5,NA,NA,NA
2020,ank.27.8c9a,benthic,2021,0.39,1,1.17,0.5,NA,NA,NA
2021,ank.27.8c9a,benthic,2021,NA,1,1.27,0.5,NA,NA,NA
1966,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1967,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1968,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1969,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1970,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1971,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1972,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1973,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,103,NA,NA
1974,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1975,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1976,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1977,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,1,NA,NA
1978,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,409,NA,NA
1979,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,103,NA,NA
1980,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,13,NA,NA
1981,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,525,NA,NA
1982,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,666,NA,NA
1983,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,599,NA,NA
1984,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,163,NA,NA
1985,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1986,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,258,NA,NA
1987,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,50,NA,NA
1988,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,100,NA,NA
1989,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,200,NA,NA
1990,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,324,NA,NA
1991,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,14,NA,NA
1992,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,475,NA,NA
1993,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,514,NA,NA
1994,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,59,NA,NA
1995,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,1624,NA,NA
1996,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,11,NA,NA
1997,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,12,NA,NA
1998,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,0,NA,NA
1999,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,228,NA,NA
2000,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,1909,NA,NA
2001,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,4545,NA,NA
2002,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,4662,NA,NA
2003,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,4341,NA,NA
2004,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,4097,NA,NA
2005,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,3064,NA,NA
2006,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,1439,NA,NA
2007,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,2119,NA,NA
2008,aru.27.6b7-1012,pelagic,2021,NA,NA,NA,NA,3138,NA,NA
2009,aru.27.6b7-1012,pelagic,2021,NA,NA,72.95,NA,4205,NA,NA
2010,aru.27.6b7-1012,pelagic,2021,NA,NA,89.97,NA,2054,NA,NA
2011,aru.27.6b7-1012,pelagic,2021,NA,NA,50.32,NA,2070,NA,NA
2012,aru.27.6b7-1012,pelagic,2021,NA,NA,83.02,NA,239,NA,NA
2013,aru.27.6b7-1012,pelagic,2021,NA,NA,121.5,NA,134,NA,NA
2014,aru.27.6b7-1012,pelagic,2021,NA,NA,59.57,NA,1388,NA,NA
2015,aru.27.6b7-1012,pelagic,2021,NA,NA,72.56,NA,34,NA,NA
2016,aru.27.6b7-1012,pelagic,2021,NA,NA,172.94,NA,240,NA,NA
2017,aru.27.6b7-1012,pelagic,2021,NA,NA,129.63,NA,159,NA,NA
2018,aru.27.6b7-1012,pelagic,2021,NA,NA,98.72,NA,149,NA,NA
2019,aru.27.6b7-1012,pelagic,2021,NA,NA,67.6,NA,160,NA,NA
2020,aru.27.6b7-1012,pelagic,2021,NA,NA,109.81,NA,172,NA,NA
1988,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1989,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1990,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1991,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1992,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1993,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1994,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1995,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1996,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1997,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1998,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1999,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2000,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2001,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2002,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2003,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2004,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2005,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2006,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2007,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2008,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2009,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2010,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2011,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2012,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2013,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2014,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2015,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2016,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2017,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2018,bli.27.nea,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1991,boc.27.6-8,pelagic,2021,NA,NA,0.529,NA,NA,NA,NA
1992,boc.27.6-8,pelagic,2021,NA,NA,0.823,NA,NA,NA,NA
